City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
40,Usinsk,RU,65.99,57.53,47.86,83,100,8.37,"{'coord': {'lon': 57.53, 'lat': 65.99}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 47.86, 'feels_like': 41.52, 'temp_min': 47.86, 'temp_max': 47.86, 'pressure': 1027, 'humidity': 83, 'sea_level': 1027, 'grnd_level': 1020}, 'visibility': 10000, 'wind': {'speed': 8.37, 'deg': 240}, 'clouds': {'all': 100}, 'dt': 1599159883, 'sys': {'country': 'RU', 'sunrise': 1599094353, 'sunset': 1599146776}, 'timezone': 10800, 'id': 863061, 'name': 'Usinsk', 'cod': 200}"
41,Chokurdakh,RU,70.63,147.92,37.67,78,100,5.75,"{'coord': {'lon': 147.92, 'lat': 70.63}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 37.67, 'feels_like': 30.78, 'temp_min': 37.67, 'temp_max': 37.67, 'pressure': 1025, 'humidity': 78, 'sea_level': 1025, 'grnd_level': 1020}, 'visibility': 10000, 'wind': {'speed': 5.75, 'deg': 121}, 'clouds': {'all': 100}, 'dt': 1599159884, 'sys': {'country': 'RU', 'sunrise': 1599157973, 'sunset': 1599212539}, 'timezone': 39600, 'id': 2126123, 'name': 'Chokurdakh', 'cod': 200}"
42,Thompson,CA,55.74,-97.86,48.2,93,75,8.05,"{'coord': {'lon': -97.86, 'lat': 55.74}, 'weather': [{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}], 'base': 'stations', 'main': {'temp': 48.2, 'feels_like': 42.8, 'temp_min': 48.2, 'temp_max': 48.2, 'pressure': 999, 'humidity': 93}, 'visibility': 10000, 'wind': {'speed': 8.05, 'deg': 310}, 'clouds': {'all': 75}, 'dt': 1599159846, 'sys': {'type': 1, 'id': 935, 'country': 'CA', 'sunrise': 1599133290, 'sunset': 1599182409}, 'timezone': -18000, 'id': 6165406, 'name': 'Thompson', 'cod': 200}"
43,Pizarro,CO,4.95,-77.37,81.86,77,9,8.7,"{'coord': {'lon': -77.37, 'lat': 4.95}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 81.86, 'feels_like': 86.7, 'temp_min': 81.86, 'temp_max': 81.86, 'pressure': 1008, 'humidity': 77, 'sea_level': 1008, 'grnd_level': 1008}, 'visibility': 10000, 'wind': {'speed': 8.7, 'deg': 264}, 'rain': {'1h': 0.32}, 'clouds': {'all': 9}, 'dt': 1599159884, 'sys': {'country': 'CO', 'sunrise': 1599130978, 'sunset': 1599174887}, 'timezone': -18000, 'id': 3672086, 'name': 'Pizarro', 'cod': 200}"
44,Sao Luis,BR,-2.53,-44.3,89.6,59,75,6.93,"{'coord': {'lon': -44.3, 'lat': -2.53}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 89.6, 'feels_like': 95.09, 'temp_min': 89.6, 'temp_max': 89.6, 'pressure': 1009, 'humidity': 59}, 'visibility': 10000, 'wind': {'speed': 6.93, 'deg': 50}, 'clouds': {'all': 75}, 'dt': 1599159619, 'sys': {'type': 1, 'id': 8440, 'country': 'BR', 'sunrise': 1599123275, 'sunset': 1599166721}, 'timezone': -10800, 'id': 3388368, 'name': 'São Luís', 'cod': 200}"
45,Dikson,RU,73.51,80.55,40.28,96,11,11.59,"{'coord': {'lon': 80.55, 'lat': 73.51}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 40.28, 'feels_like': 31.39, 'temp_min': 40.28, 'temp_max': 40.28, 'pressure': 1022, 'humidity': 96, 'sea_level': 1022, 'grnd_level': 1016}, 'visibility': 10000, 'wind': {'speed': 11.59, 'deg': 45}, 'clouds': {'all': 11}, 'dt': 1599159885, 'sys': {'country': 'RU', 'sunrise': 1599173062, 'sunset': 1599229780}, 'timezone': 25200, 'id': 1507390, 'name': 'Dikson', 'cod': 200}"
46,Hasaki,JP,35.73,140.83,80.01,100,40,3.36,"{'coord': {'lon': 140.83, 'lat': 35.73}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 77.97, 'feels_like': 88.25, 'temp_min': 77, 'temp_max': 80.01, 'pressure': 1013, 'humidity': 100}, 'visibility': 10000, 'wind': {'speed': 3.36, 'deg': 210}, 'clouds': {'all': 40}, 'dt': 1599159885, 'sys': {'type': 1, 'id': 7955, 'country': 'JP', 'sunrise': 1599163864, 'sunset': 1599210049}, 'timezone': 32400, 'id': 2112802, 'name': 'Hasaki', 'cod': 200}"
47,Itambacuri,BR,-18.03,-41.69,80.51,38,0,8.37,"{'coord': {'lon': -41.69, 'lat': -18.03}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 80.51, 'feels_like': 76.6, 'temp_min': 80.51, 'temp_max': 80.51, 'pressure': 1016, 'humidity': 38, 'sea_level': 1016, 'grnd_level': 975}, 'visibility': 10000, 'wind': {'speed': 8.37, 'deg': 92}, 'clouds': {'all': 0}, 'dt': 1599159885, 'sys': {'country': 'BR', 'sunrise': 1599123137, 'sunset': 1599165606}, 'timezone': -10800, 'id': 3460817, 'name': 'Itambacuri', 'cod': 200}"
48,Hay River,CA,60.82,-115.8,53.6,62,40,3.36,"{'coord': {'lon': -115.8, 'lat': 60.82}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 53.6, 'feels_like': 49.66, 'temp_min': 53.6, 'temp_max': 53.6, 'pressure': 1013, 'humidity': 62}, 'visibility': 10000, 'wind': {'speed': 3.36, 'deg': 330}, 'clouds': {'all': 40}, 'dt': 1599159694, 'sys': {'type': 1, 'id': 819, 'country': 'CA', 'sunrise': 1599136962, 'sunset': 1599187345}, 'timezone': -21600, 'id': 5972762, 'name': 'Hay River', 'cod': 200}"
49,Broome,US,42.25,-75.83,73.99,68,75,6.93,"{'coord': {'lon': -75.83, 'lat': 42.25}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 71.35, 'feels_like': 70.81, 'temp_min': 68, 'temp_max': 73.99, 'pressure': 1011, 'humidity': 68}, 'visibility': 10000, 'wind': {'speed': 6.93, 'deg': 190}, 'clouds': {'all': 75}, 'dt': 1599159886, 'sys': {'type': 1, 'id': 3429, 'country': 'US', 'sunrise': 1599129085, 'sunset': 1599176042}, 'timezone': -14400, 'id': 5110365, 'name': 'Broome', 'cod': 200}"
50,Rorvik,NO,64.86,11.24,64.4,48,100,10.29,"{'coord': {'lon': 11.24, 'lat': 64.86}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 64.4, 'feels_like': 57.27, 'temp_min': 64.4, 'temp_max': 64.4, 'pressure': 1004, 'humidity': 48}, 'visibility': 10000, 'wind': {'speed': 10.29, 'deg': 140}, 'clouds': {'all': 100}, 'dt': 1599159785, 'sys': {'type': 1, 'id': 1653, 'country': 'NO', 'sunrise': 1599105724, 'sunset': 1599157619}, 'timezone': 7200, 'id': 3141310, 'name': 'Rørvik', 'cod': 200}"
51,Butaritari,KI,3.07,172.79,82.72,67,33,3.49,"{'coord': {'lon': 172.79, 'lat': 3.07}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 82.72, 'feels_like': 88.72, 'temp_min': 82.72, 'temp_max': 82.72, 'pressure': 1009, 'humidity': 67, 'sea_level': 1009, 'grnd_level': 1008}, 'visibility': 10000, 'wind': {'speed': 3.49, 'deg': 186}, 'clouds': {'all': 33}, 'dt': 1599159886, 'sys': {'country': 'KI', 'sunrise': 1599157394, 'sunset': 1599201182}, 'timezone': 43200, 'id': 2110227, 'name': 'Butaritari', 'cod': 200}"
52,Souillac,MU,-20.52,57.52,69.8,73,75,12.75,"{'coord': {'lon': 57.52, 'lat': -20.52}, 'weather': [{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}], 'base': 'stations', 'main': {'temp': 69.8, 'feels_like': 66.18, 'temp_min': 69.8, 'temp_max': 69.8, 'pressure': 1016, 'humidity': 73}, 'visibility': 10000, 'wind': {'speed': 12.75, 'deg': 230}, 'clouds': {'all': 75}, 'dt': 1599159886, 'sys': {'type': 1, 'id': 2061, 'country': 'MU', 'sunrise': 1599099424, 'sunset': 1599141709}, 'timezone': 14400, 'id': 933995, 'name': 'Souillac', 'cod': 200}"
53,Puerto Ayora,EC,-0.74,-90.35,75.2,64,40,16.11,"{'coord': {'lon': -90.35, 'lat': -0.74}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 71.91, 'feels_like': 65.77, 'temp_min': 70, 'temp_max': 75.2, 'pressure': 1014, 'humidity': 64}, 'visibility': 10000, 'wind': {'speed': 16.11, 'deg': 150}, 'clouds': {'all': 40}, 'dt': 1599159886, 'sys': {'type': 1, 'id': 8521, 'country': 'EC', 'sunrise': 1599134269, 'sunset': 1599177825}, 'timezone': -21600, 'id': 3652764, 'name': 'Puerto Ayora', 'cod': 200}"
54,Jamestown,US,42.1,-79.24,77.0,68,1,8.05,"{'coord': {'lon': -79.24, 'lat': 42.1}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 73.96, 'feels_like': 73.76, 'temp_min': 69.8, 'temp_max': 77, 'pressure': 1011, 'humidity': 68}, 'visibility': 10000, 'wind': {'speed': 8.05, 'deg': 180}, 'clouds': {'all': 1}, 'dt': 1599159887, 'sys': {'type': 1, 'id': 4588, 'country': 'US', 'sunrise': 1599129913, 'sunset': 1599176850}, 'timezone': -14400, 'id': 5122534, 'name': 'Jamestown', 'cod': 200}"
55,Whitehorse,CA,60.72,-135.05,53.6,62,75,11.41,"{'coord': {'lon': -135.05, 'lat': 60.72}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 53.29, 'feels_like': 44.76, 'temp_min': 53.01, 'temp_max': 53.6, 'pressure': 1012, 'humidity': 62}, 'visibility': 10000, 'wind': {'speed': 11.41, 'deg': 170, 'gust': 20.8}, 'clouds': {'all': 75}, 'dt': 1599159887, 'sys': {'type': 1, 'id': 983, 'country': 'CA', 'sunrise': 1599141605, 'sunset': 1599191941}, 'timezone': -25200, 'id': 6180550, 'name': 'Whitehorse', 'cod': 200}"
56,Taitung,TW,22.76,121.14,81.09,73,80,2.01,"{'coord': {'lon': 121.14, 'lat': 22.76}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 81.09, 'feels_like': 88.41, 'temp_min': 81.09, 'temp_max': 81.09, 'pressure': 1008, 'humidity': 73, 'sea_level': 1008, 'grnd_level': 1006}, 'visibility': 10000, 'wind': {'speed': 2.01, 'deg': 340}, 'clouds': {'all': 80}, 'dt': 1599159726, 'sys': {'country': 'TW', 'sunrise': 1599169140, 'sunset': 1599214222}, 'timezone': 28800, 'id': 6949678, 'name': 'Taitung City', 'cod': 200}"
57,Puerto Quijarro,BO,-17.78,-57.77,102.2,14,0,3.22,"{'coord': {'lon': -57.77, 'lat': -17.78}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 102.2, 'feels_like': 98.98, 'temp_min': 102.2, 'temp_max': 102.2, 'pressure': 1008, 'humidity': 14, 'sea_level': 1008, 'grnd_level': 996}, 'visibility': 10000, 'wind': {'speed': 3.22, 'deg': 349}, 'clouds': {'all': 0}, 'dt': 1599159887, 'sys': {'country': 'BO', 'sunrise': 1599126986, 'sunset': 1599169474}, 'timezone': -14400, 'id': 3444201, 'name': 'Puerto Quijarro', 'cod': 200}"
58,Shimoda,JP,34.67,138.95,73.0,95,100,5.5,"{'coord': {'lon': 138.95, 'lat': 34.67}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 73, 'feels_like': 78.3, 'temp_min': 73, 'temp_max': 73, 'pressure': 1012, 'humidity': 95}, 'visibility': 10000, 'wind': {'speed': 5.5, 'deg': 261}, 'clouds': {'all': 100}, 'dt': 1599159888, 'sys': {'type': 3, 'id': 2019346, 'country': 'JP', 'sunrise': 1599164367, 'sunset': 1599210449}, 'timezone': 32400, 'id': 1852357, 'name': 'Shimoda', 'cod': 200}"
59,Aranos,NA,-24.13,19.12,72.25,21,0,8.14,"{'coord': {'lon': 19.12, 'lat': -24.13}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 72.25, 'feels_like': 63.82, 'temp_min': 72.25, 'temp_max': 72.25, 'pressure': 1016, 'humidity': 21, 'sea_level': 1016, 'grnd_level': 886}, 'visibility': 10000, 'wind': {'speed': 8.14, 'deg': 25}, 'clouds': {'all': 0}, 'dt': 1599159889, 'sys': {'country': 'NA', 'sunrise': 1599108761, 'sunset': 1599150800}, 'timezone': 7200, 'id': 3358666, 'name': 'Aranos', 'cod': 200}"
60,Cherskiy,RU,68.75,161.3,33.42,90,7,5.86,"{'coord': {'lon': 161.3, 'lat': 68.75}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 33.42, 'feels_like': 26.38, 'temp_min': 33.42, 'temp_max': 33.42, 'pressure': 1023, 'humidity': 90, 'sea_level': 1023, 'grnd_level': 1023}, 'visibility': 10000, 'wind': {'speed': 5.86, 'deg': 25}, 'clouds': {'all': 7}, 'dt': 1599159889, 'sys': {'country': 'RU', 'sunrise': 1599155319, 'sunset': 1599208771}, 'timezone': 39600, 'id': 2126199, 'name': 'Cherskiy', 'cod': 200}"
61,Nikolskoye,RU,59.7,30.79,64.0,88,40,6.71,"{'coord': {'lon': 30.79, 'lat': 59.7}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 63.55, 'feels_like': 63.03, 'temp_min': 62.6, 'temp_max': 64, 'pressure': 1018, 'humidity': 88}, 'visibility': 10000, 'wind': {'speed': 6.71, 'deg': 120}, 'clouds': {'all': 40}, 'dt': 1599159889, 'sys': {'type': 1, 'id': 8926, 'country': 'RU', 'sunrise': 1599101882, 'sunset': 1599152078}, 'timezone': 10800, 'id': 546105, 'name': 'Nikolskoye', 'cod': 200}"
62,Ishurdi,BD,24.13,89.08,81.18,83,31,6.42,"{'coord': {'lon': 89.08, 'lat': 24.13}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 81.18, 'feels_like': 88.21, 'temp_min': 81.18, 'temp_max': 81.18, 'pressure': 1007, 'humidity': 83, 'sea_level': 1007, 'grnd_level': 1005}, 'visibility': 10000, 'wind': {'speed': 6.42, 'deg': 205}, 'clouds': {'all': 31}, 'dt': 1599159889, 'sys': {'country': 'BD', 'sunrise': 1599176785, 'sunset': 1599221963}, 'timezone': 21600, 'id': 1185207, 'name': 'Ishurdi', 'cod': 200}"
63,Ha Tinh,VN,18.33,105.9,79.25,86,77,3.27,"{'coord': {'lon': 105.9, 'lat': 18.33}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 79.25, 'feels_like': 87.58, 'temp_min': 79.25, 'temp_max': 79.25, 'pressure': 1008, 'humidity': 86, 'sea_level': 1008, 'grnd_level': 1007}, 'visibility': 10000, 'wind': {'speed': 3.27, 'deg': 223}, 'clouds': {'all': 77}, 'dt': 1599159890, 'sys': {'country': 'VN', 'sunrise': 1599172957, 'sunset': 1599217719}, 'timezone': 25200, 'id': 1581047, 'name': 'Ha Tinh', 'cod': 200}"
64,Kenosha,US,42.57,-88.05,80.6,57,90,20.8,"{'coord': {'lon': -88.05, 'lat': 42.57}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 79.36, 'feels_like': 72, 'temp_min': 78.8, 'temp_max': 80.6, 'pressure': 1006, 'humidity': 57}, 'visibility': 10000, 'wind': {'speed': 20.8, 'deg': 270, 'gust': 36.91}, 'clouds': {'all': 90}, 'dt': 1599159749, 'sys': {'type': 1, 'id': 3995, 'country': 'US', 'sunrise': 1599132000, 'sunset': 1599178990}, 'timezone': -18000, 'id': 5258396, 'name': 'Kenosha', 'cod': 200}"
65,Atuona,PF,-9.8,-139.03,78.37,78,57,23.64,"{'coord': {'lon': -139.03, 'lat': -9.8}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 78.37, 'feels_like': 73.17, 'temp_min': 78.37, 'temp_max': 78.37, 'pressure': 1015, 'humidity': 78, 'sea_level': 1015, 'grnd_level': 1012}, 'visibility': 10000, 'wind': {'speed': 23.64, 'deg': 99}, 'rain': {'1h': 0.36}, 'clouds': {'all': 57}, 'dt': 1599159890, 'sys': {'country': 'PF', 'sunrise': 1599146226, 'sunset': 1599189230}, 'timezone': -34200, 'id': 4020109, 'name': 'Atuona', 'cod': 200}"
66,Khatanga,RU,71.97,102.5,41.04,85,100,14.9,"{'coord': {'lon': 102.5, 'lat': 71.97}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 41.04, 'feels_like': 29.86, 'temp_min': 41.04, 'temp_max': 41.04, 'pressure': 1010, 'humidity': 85, 'sea_level': 1010, 'grnd_level': 1007}, 'visibility': 10000, 'wind': {'speed': 14.9, 'deg': 26}, 'clouds': {'all': 100}, 'dt': 1599159890, 'sys': {'country': 'RU', 'sunrise': 1599168429, 'sunset': 1599223879}, 'timezone': 25200, 'id': 2022572, 'name': 'Khatanga', 'cod': 200}"
67,Fairbanks,US,64.84,-147.72,54.0,76,40,1.86,"{'coord': {'lon': -147.72, 'lat': 64.84}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 51.62, 'feels_like': 49.24, 'temp_min': 48.99, 'temp_max': 54, 'pressure': 1008, 'humidity': 76}, 'visibility': 10000, 'wind': {'speed': 1.86, 'deg': 123}, 'clouds': {'all': 40}, 'dt': 1599159608, 'sys': {'type': 1, 'id': 7683, 'country': 'US', 'sunrise': 1599143958, 'sunset': 1599195667}, 'timezone': -28800, 'id': 5861897, 'name': 'Fairbanks', 'cod': 200}"
68,New Norfolk,AU,-42.78,147.06,46.0,75,44,3.0,"{'coord': {'lon': 147.06, 'lat': -42.78}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 44.01, 'feels_like': 39.47, 'temp_min': 41, 'temp_max': 46, 'pressure': 1003, 'humidity': 75}, 'visibility': 10000, 'wind': {'speed': 3, 'deg': 221, 'gust': 7}, 'clouds': {'all': 44}, 'dt': 1599159891, 'sys': {'type': 3, 'id': 2031307, 'country': 'AU', 'sunrise': 1599165190, 'sunset': 1599205734}, 'timezone': 36000, 'id': 2155415, 'name': 'New Norfolk', 'cod': 200}"
69,Pokrovskoye,RU,47.42,38.9,80.85,27,69,16.08,"{'coord': {'lon': 38.9, 'lat': 47.42}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 80.85, 'feels_like': 70.34, 'temp_min': 80.85, 'temp_max': 80.85, 'pressure': 1018, 'humidity': 27, 'sea_level': 1018, 'grnd_level': 1015}, 'visibility': 10000, 'wind': {'speed': 16.08, 'deg': 86}, 'clouds': {'all': 69}, 'dt': 1599159891, 'sys': {'country': 'RU', 'sunrise': 1599101178, 'sunset': 1599148891}, 'timezone': 10800, 'id': 507427, 'name': 'Pokrovskoye', 'cod': 200}"
70,Redding,US,40.59,-122.39,90.0,39,1,4.7,"{'coord': {'lon': -122.39, 'lat': 40.59}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 88.74, 'feels_like': 89.56, 'temp_min': 84.2, 'temp_max': 90, 'pressure': 1015, 'humidity': 39}, 'visibility': 10000, 'wind': {'speed': 4.7, 'deg': 167}, 'clouds': {'all': 1}, 'dt': 1599159637, 'sys': {'type': 1, 'id': 5632, 'country': 'US', 'sunrise': 1599140365, 'sunset': 1599187105}, 'timezone': -25200, 'id': 5570160, 'name': 'Redding', 'cod': 200}"
71,Nyimba,ZM,-14.56,30.81,69.8,43,0,8.34,"{'coord': {'lon': 30.81, 'lat': -14.56}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 69.8, 'feels_like': 64.24, 'temp_min': 69.8, 'temp_max': 69.8, 'pressure': 1018, 'humidity': 43, 'sea_level': 1018, 'grnd_level': 939}, 'visibility': 10000, 'wind': {'speed': 8.34, 'deg': 103}, 'clouds': {'all': 0}, 'dt': 1599159891, 'sys': {'country': 'ZM', 'sunrise': 1599105633, 'sunset': 1599148318}, 'timezone': 7200, 'id': 900056, 'name': 'Nyimba', 'cod': 200}"
72,Yellowknife,CA,62.46,-114.35,48.0,70,20,5.82,"{'coord': {'lon': -114.35, 'lat': 62.46}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 46.67, 'feels_like': 40.69, 'temp_min': 46, 'temp_max': 48, 'pressure': 1012, 'humidity': 70}, 'visibility': 10000, 'wind': {'speed': 5.82, 'deg': 10}, 'clouds': {'all': 20}, 'dt': 1599159648, 'sys': {'type': 1, 'id': 1007, 'country': 'CA', 'sunrise': 1599136360, 'sunset': 1599187252}, 'timezone': -21600, 'id': 6185377, 'name': 'Yellowknife', 'cod': 200}"
73,Sitka,US,57.05,-135.33,55.4,93,90,4.7,"{'coord': {'lon': -135.33, 'lat': 57.05}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 55.4, 'feels_like': 53.82, 'temp_min': 55.4, 'temp_max': 55.4, 'pressure': 1018, 'humidity': 93}, 'visibility': 10000, 'wind': {'speed': 4.7, 'deg': 90}, 'rain': {'1h': 0.25}, 'clouds': {'all': 90}, 'dt': 1599159891, 'sys': {'type': 1, 'id': 7795, 'country': 'US', 'sunrise': 1599142148, 'sunset': 1599191532}, 'timezone': -28800, 'id': 5557293, 'name': 'Sitka', 'cod': 200}"
74,Torbay,CA,47.67,-52.73,68.0,56,75,18.34,"{'coord': {'lon': -52.73, 'lat': 47.67}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 66.42, 'feels_like': 56.23, 'temp_min': 64, 'temp_max': 68, 'pressure': 1018, 'humidity': 56}, 'visibility': 10000, 'wind': {'speed': 18.34, 'deg': 240, 'gust': 28.86}, 'clouds': {'all': 75}, 'dt': 1599159892, 'sys': {'type': 1, 'id': 998, 'country': 'CA', 'sunrise': 1599123171, 'sunset': 1599170870}, 'timezone': -9000, 'id': 6167817, 'name': 'Torbay', 'cod': 200}"
75,Meadow Lake,US,34.8,-106.54,91.0,18,1,6.93,"{'coord': {'lon': -106.54, 'lat': 34.8}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 87.13, 'feels_like': 80.71, 'temp_min': 82.4, 'temp_max': 91, 'pressure': 1023, 'humidity': 18}, 'visibility': 10000, 'wind': {'speed': 6.93, 'deg': 330}, 'clouds': {'all': 1}, 'dt': 1599159730, 'sys': {'type': 1, 'id': 3205, 'country': 'US', 'sunrise': 1599136865, 'sunset': 1599182999}, 'timezone': -21600, 'id': 5478673, 'name': 'Meadow Lake', 'cod': 200}"
76,Sisimiut,GL,66.94,-53.67,50.11,48,100,4.29,"{'coord': {'lon': -53.67, 'lat': 66.94}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 50.11, 'feels_like': 44.01, 'temp_min': 50.11, 'temp_max': 50.11, 'pressure': 1001, 'humidity': 48, 'sea_level': 1001, 'grnd_level': 1001}, 'visibility': 10000, 'wind': {'speed': 4.29, 'deg': 354}, 'clouds': {'all': 100}, 'dt': 1599159892, 'sys': {'country': 'GL', 'sunrise': 1599120885, 'sunset': 1599173607}, 'timezone': -7200, 'id': 3419842, 'name': 'Sisimiut', 'cod': 200}"
